ticker,output_bucket,trust_level,score_available,composite_score,score_source,tier_current,technical_available,technical_status,official_price_cache_available,rolling_ledger_status,staged_backfill_status,data_gap_reason,official_rank_allowed,watch_only,trade_allowed,reason_summary
AA,HIGH_TRUST_OFFICIAL_RANK_CANDIDATE,HIGH,TRUE,90.38,factor_pack,TIER_0_DATA_NOT_READY,TRUE,TECH_TIMING_NEUTRAL,TRUE,SUCCESS_LOCAL_PRICE_FULL_HISTORY,MERGE_CANDIDATE_FULL_HISTORY,NO_MAJOR_DATA_GAP_DETECTED,TRUE,FALSE,FALSE,score=yes; technical=yes; official_price=yes; staged=yes; bucket=HIGH_TRUST_OFFICIAL_RANK_CANDIDATE
MOD,HIGH_TRUST_OFFICIAL_RANK_CANDIDATE,HIGH,TRUE,92.38,factor_pack,TIER_1_CORE_CANDIDATE,TRUE,TECH_TIMING_NEUTRAL,TRUE,SUCCESS_LOCAL_SCAN,,NO_MAJOR_DATA_GAP_DETECTED,TRUE,FALSE,FALSE,score=yes; technical=yes; official_price=yes; staged=no; bucket=HIGH_TRUST_OFFICIAL_RANK_CANDIDATE
MOH,HIGH_TRUST_OFFICIAL_RANK_CANDIDATE,HIGH,TRUE,76.92,factor_pack,TIER_0_DATA_NOT_READY,TRUE,TECH_TIMING_NEUTRAL,TRUE,SUCCESS_LOCAL_PRICE_FULL_HISTORY,MERGE_CANDIDATE_FULL_HISTORY,NO_MAJOR_DATA_GAP_DETECTED,TRUE,FALSE,FALSE,score=yes; technical=yes; official_price=yes; staged=yes; bucket=HIGH_TRUST_OFFICIAL_RANK_CANDIDATE
MPLX,HIGH_TRUST_OFFICIAL_RANK_CANDIDATE,HIGH,TRUE,59.62,factor_pack,TIER_0_DATA_NOT_READY,TRUE,TECH_TIMING_NEUTRAL,TRUE,SUCCESS_LOCAL_PRICE_FULL_HISTORY,MERGE_CANDIDATE_FULL_HISTORY,NO_MAJOR_DATA_GAP_DETECTED,TRUE,FALSE,FALSE,score=yes; technical=yes; official_price=yes; staged=yes; bucket=HIGH_TRUST_OFFICIAL_RANK_CANDIDATE
MPW,LOW_TRUST_PRICE_ONLY_OR_STAGED_WATCH,LOW,FALSE,,,TIER_0_DATA_NOT_READY,FALSE,,FALSE,SKIPPED_NO_LOCAL_DATA,HOLD_EMPTY_FETCH,OFFICIAL_PRICE_CACHE_MISSING|SCORE_MISSING|TECHNICAL_TIMING_MISSING|ROLLING_LEDGER_FULL_HISTORY_NOT_READY|STAGED_BACKFILL_HOLD_OR_PARTIAL,FALSE,TRUE,FALSE,score=no; technical=no; official_price=no; staged=yes; bucket=LOW_TRUST_PRICE_ONLY_OR_STAGED_WATCH
MPWR,HIGH_TRUST_OFFICIAL_RANK_CANDIDATE,HIGH,TRUE,78.1,factor_pack,TIER_2_STRONG_WATCHLIST,TRUE,TECH_TIMING_NEUTRAL,TRUE,SUCCESS_LOCAL_SCAN,,NO_MAJOR_DATA_GAP_DETECTED,TRUE,FALSE,FALSE,score=yes; technical=yes; official_price=yes; staged=no; bucket=HIGH_TRUST_OFFICIAL_RANK_CANDIDATE
MRVL,HIGH_TRUST_OFFICIAL_RANK_CANDIDATE,HIGH,TRUE,56.19,factor_pack,TIER_4_REVIEW_ONLY,TRUE,TECH_TIMING_NEUTRAL,TRUE,SUCCESS_LOCAL_SCAN,,NO_MAJOR_DATA_GAP_DETECTED,TRUE,FALSE,FALSE,score=yes; technical=yes; official_price=yes; staged=no; bucket=HIGH_TRUST_OFFICIAL_RANK_CANDIDATE
MSFT,HIGH_TRUST_OFFICIAL_RANK_CANDIDATE,HIGH,TRUE,35.24,factor_pack,TIER_5_WEAK_OR_BLOCKED,TRUE,TECH_TIMING_NEUTRAL,TRUE,SUCCESS_LOCAL_SCAN,,NO_MAJOR_DATA_GAP_DETECTED,TRUE,FALSE,FALSE,score=yes; technical=yes; official_price=yes; staged=no; bucket=HIGH_TRUST_OFFICIAL_RANK_CANDIDATE
MTSI,HIGH_TRUST_OFFICIAL_RANK_CANDIDATE,HIGH,TRUE,86.54,factor_pack,TIER_0_DATA_NOT_READY,TRUE,TECH_TIMING_NEUTRAL,TRUE,SUCCESS_LOCAL_PRICE_FULL_HISTORY,MERGE_CANDIDATE_FULL_HISTORY,NO_MAJOR_DATA_GAP_DETECTED,TRUE,FALSE,FALSE,score=yes; technical=yes; official_price=yes; staged=yes; bucket=HIGH_TRUST_OFFICIAL_RANK_CANDIDATE
MTZ,HIGH_TRUST_OFFICIAL_RANK_CANDIDATE,HIGH,TRUE,98.08,factor_pack,TIER_0_DATA_NOT_READY,TRUE,TECH_TIMING_NEUTRAL,TRUE,SUCCESS_LOCAL_PRICE_FULL_HISTORY,MERGE_CANDIDATE_FULL_HISTORY,NO_MAJOR_DATA_GAP_DETECTED,TRUE,FALSE,FALSE,score=yes; technical=yes; official_price=yes; staged=yes; bucket=HIGH_TRUST_OFFICIAL_RANK_CANDIDATE
MU,HIGH_TRUST_OFFICIAL_RANK_CANDIDATE,HIGH,TRUE,97.14,factor_pack,TIER_1_CORE_CANDIDATE,TRUE,TECH_TIMING_NEUTRAL,TRUE,SUCCESS_LOCAL_SCAN,,NO_MAJOR_DATA_GAP_DETECTED,TRUE,FALSE,FALSE,score=yes; technical=yes; official_price=yes; staged=no; bucket=HIGH_TRUST_OFFICIAL_RANK_CANDIDATE
NAMS,HIGH_TRUST_OFFICIAL_RANK_CANDIDATE,HIGH,TRUE,7.69,factor_pack,TIER_0_DATA_NOT_READY,TRUE,TECH_TIMING_NEUTRAL,TRUE,SUCCESS_LOCAL_PRICE_FULL_HISTORY,MERGE_CANDIDATE_FULL_HISTORY,NO_MAJOR_DATA_GAP_DETECTED,TRUE,FALSE,FALSE,score=yes; technical=yes; official_price=yes; staged=yes; bucket=HIGH_TRUST_OFFICIAL_RANK_CANDIDATE
NET,HIGH_TRUST_OFFICIAL_RANK_CANDIDATE,HIGH,TRUE,7.62,factor_pack,TIER_5_WEAK_OR_BLOCKED,TRUE,TECH_TIMING_NEUTRAL,TRUE,SUCCESS_LOCAL_SCAN,,NO_MAJOR_DATA_GAP_DETECTED,TRUE,FALSE,FALSE,score=yes; technical=yes; official_price=yes; staged=no; bucket=HIGH_TRUST_OFFICIAL_RANK_CANDIDATE
NFLX,HIGH_TRUST_OFFICIAL_RANK_CANDIDATE,HIGH,TRUE,44.23,factor_pack,TIER_0_DATA_NOT_READY,TRUE,TECH_TIMING_PULLBACK_WATCH,TRUE,SUCCESS_LOCAL_PRICE_FULL_HISTORY,MERGE_CANDIDATE_FULL_HISTORY,NO_MAJOR_DATA_GAP_DETECTED,TRUE,FALSE,FALSE,score=yes; technical=yes; official_price=yes; staged=yes; bucket=HIGH_TRUST_OFFICIAL_RANK_CANDIDATE
NI,HIGH_TRUST_OFFICIAL_RANK_CANDIDATE,HIGH,TRUE,71.15,factor_pack,TIER_0_DATA_NOT_READY,TRUE,TECH_TIMING_NEUTRAL,TRUE,SUCCESS_LOCAL_PRICE_FULL_HISTORY,MERGE_CANDIDATE_FULL_HISTORY,NO_MAJOR_DATA_GAP_DETECTED,TRUE,FALSE,FALSE,score=yes; technical=yes; official_price=yes; staged=yes; bucket=HIGH_TRUST_OFFICIAL_RANK_CANDIDATE
NOW,HIGH_TRUST_OFFICIAL_RANK_CANDIDATE,HIGH,TRUE,13.33,factor_pack,TIER_5_WEAK_OR_BLOCKED,TRUE,TECH_TIMING_NEUTRAL,TRUE,SUCCESS_LOCAL_SCAN,,NO_MAJOR_DATA_GAP_DETECTED,TRUE,FALSE,FALSE,score=yes; technical=yes; official_price=yes; staged=no; bucket=HIGH_TRUST_OFFICIAL_RANK_CANDIDATE
NRG,HIGH_TRUST_OFFICIAL_RANK_CANDIDATE,HIGH,TRUE,30.77,factor_pack,TIER_0_DATA_NOT_READY,TRUE,TECH_TIMING_WATCH_POSITIVE,TRUE,SUCCESS_LOCAL_PRICE_FULL_HISTORY,MERGE_CANDIDATE_FULL_HISTORY,NO_MAJOR_DATA_GAP_DETECTED,TRUE,FALSE,FALSE,score=yes; technical=yes; official_price=yes; staged=yes; bucket=HIGH_TRUST_OFFICIAL_RANK_CANDIDATE
NTAP,HIGH_TRUST_OFFICIAL_RANK_CANDIDATE,HIGH,TRUE,18.1,factor_pack,TIER_5_WEAK_OR_BLOCKED,TRUE,TECH_TIMING_NEUTRAL,TRUE,SUCCESS_LOCAL_SCAN,,NO_MAJOR_DATA_GAP_DETECTED,TRUE,FALSE,FALSE,score=yes; technical=yes; official_price=yes; staged=no; bucket=HIGH_TRUST_OFFICIAL_RANK_CANDIDATE
NTRA,HIGH_TRUST_OFFICIAL_RANK_CANDIDATE,HIGH,TRUE,26.92,factor_pack,TIER_0_DATA_NOT_READY,TRUE,TECH_TIMING_NEUTRAL,TRUE,SUCCESS_LOCAL_PRICE_FULL_HISTORY,MERGE_CANDIDATE_FULL_HISTORY,NO_MAJOR_DATA_GAP_DETECTED,TRUE,FALSE,FALSE,score=yes; technical=yes; official_price=yes; staged=yes; bucket=HIGH_TRUST_OFFICIAL_RANK_CANDIDATE
NU,HIGH_TRUST_OFFICIAL_RANK_CANDIDATE,HIGH,TRUE,65.38,factor_pack,TIER_0_DATA_NOT_READY,TRUE,TECH_TIMING_WATCH_POSITIVE,TRUE,SUCCESS_LOCAL_PRICE_FULL_HISTORY,MERGE_CANDIDATE_FULL_HISTORY,NO_MAJOR_DATA_GAP_DETECTED,TRUE,FALSE,FALSE,score=yes; technical=yes; official_price=yes; staged=yes; bucket=HIGH_TRUST_OFFICIAL_RANK_CANDIDATE
NUVB,HIGH_TRUST_OFFICIAL_RANK_CANDIDATE,HIGH,TRUE,15.38,factor_pack,TIER_0_DATA_NOT_READY,TRUE,TECH_TIMING_NEUTRAL,TRUE,SUCCESS_LOCAL_PRICE_FULL_HISTORY,MERGE_CANDIDATE_FULL_HISTORY,NO_MAJOR_DATA_GAP_DETECTED,TRUE,FALSE,FALSE,score=yes; technical=yes; official_price=yes; staged=yes; bucket=HIGH_TRUST_OFFICIAL_RANK_CANDIDATE
NVAX,LOW_TRUST_PRICE_ONLY_OR_STAGED_WATCH,LOW,FALSE,,,TIER_0_DATA_NOT_READY,FALSE,,FALSE,SKIPPED_NO_LOCAL_DATA,HOLD_SUSPICIOUS_PRICE_DATA,OFFICIAL_PRICE_CACHE_MISSING|SCORE_MISSING|TECHNICAL_TIMING_MISSING|ROLLING_LEDGER_FULL_HISTORY_NOT_READY|STAGED_BACKFILL_HOLD_OR_PARTIAL,FALSE,TRUE,FALSE,score=no; technical=no; official_price=no; staged=yes; bucket=LOW_TRUST_PRICE_ONLY_OR_STAGED_WATCH
NVDA,HIGH_TRUST_OFFICIAL_RANK_CANDIDATE,HIGH,TRUE,24.76,factor_pack,TIER_5_WEAK_OR_BLOCKED,TRUE,TECH_TIMING_NEUTRAL,TRUE,SUCCESS_LOCAL_SCAN,,NO_MAJOR_DATA_GAP_DETECTED,TRUE,FALSE,FALSE,score=yes; technical=yes; official_price=yes; staged=no; bucket=HIGH_TRUST_OFFICIAL_RANK_CANDIDATE
NVT,HIGH_TRUST_OFFICIAL_RANK_CANDIDATE,HIGH,TRUE,50.95,factor_pack,TIER_4_REVIEW_ONLY,TRUE,TECH_TIMING_NEUTRAL,TRUE,SUCCESS_LOCAL_SCAN,,NO_MAJOR_DATA_GAP_DETECTED,TRUE,FALSE,FALSE,score=yes; technical=yes; official_price=yes; staged=no; bucket=HIGH_TRUST_OFFICIAL_RANK_CANDIDATE
NXPI,HIGH_TRUST_OFFICIAL_RANK_CANDIDATE,HIGH,TRUE,9.52,factor_pack,TIER_5_WEAK_OR_BLOCKED,TRUE,TECH_TIMING_NEUTRAL,TRUE,SUCCESS_LOCAL_SCAN,,NO_MAJOR_DATA_GAP_DETECTED,TRUE,FALSE,FALSE,score=yes; technical=yes; official_price=yes; staged=no; bucket=HIGH_TRUST_OFFICIAL_RANK_CANDIDATE
OC,HIGH_TRUST_OFFICIAL_RANK_CANDIDATE,HIGH,TRUE,80.77,factor_pack,TIER_0_DATA_NOT_READY,TRUE,TECH_TIMING_WATCH_POSITIVE,TRUE,SUCCESS_LOCAL_PRICE_FULL_HISTORY,MERGE_CANDIDATE_FULL_HISTORY,NO_MAJOR_DATA_GAP_DETECTED,TRUE,FALSE,FALSE,score=yes; technical=yes; official_price=yes; staged=yes; bucket=HIGH_TRUST_OFFICIAL_RANK_CANDIDATE
OKTA,DATA_NOT_READY,NONE,FALSE,,,TIER_0_DATA_NOT_READY,FALSE,,FALSE,SKIPPED_NO_LOCAL_DATA,,OFFICIAL_PRICE_CACHE_MISSING|SCORE_MISSING|TECHNICAL_TIMING_MISSING|ROLLING_LEDGER_FULL_HISTORY_NOT_READY,FALSE,FALSE,FALSE,score=no; technical=no; official_price=no; staged=no; bucket=DATA_NOT_READY
OLMA,DATA_NOT_READY,NONE,FALSE,,,TIER_0_DATA_NOT_READY,FALSE,,FALSE,SKIPPED_NO_LOCAL_DATA,,OFFICIAL_PRICE_CACHE_MISSING|SCORE_MISSING|TECHNICAL_TIMING_MISSING|ROLLING_LEDGER_FULL_HISTORY_NOT_READY,FALSE,FALSE,FALSE,score=no; technical=no; official_price=no; staged=no; bucket=DATA_NOT_READY
OLPX,DATA_NOT_READY,NONE,FALSE,,,TIER_0_DATA_NOT_READY,FALSE,,FALSE,SKIPPED_NO_LOCAL_DATA,,OFFICIAL_PRICE_CACHE_MISSING|SCORE_MISSING|TECHNICAL_TIMING_MISSING|ROLLING_LEDGER_FULL_HISTORY_NOT_READY,FALSE,FALSE,FALSE,score=no; technical=no; official_price=no; staged=no; bucket=DATA_NOT_READY
ON,HIGH_TRUST_OFFICIAL_RANK_CANDIDATE,HIGH,TRUE,30.48,factor_pack,TIER_5_WEAK_OR_BLOCKED,TRUE,TECH_TIMING_NEUTRAL,TRUE,SUCCESS_LOCAL_SCAN,,NO_MAJOR_DATA_GAP_DETECTED,TRUE,FALSE,FALSE,score=yes; technical=yes; official_price=yes; staged=no; bucket=HIGH_TRUST_OFFICIAL_RANK_CANDIDATE
OPCH,DATA_NOT_READY,NONE,FALSE,,,TIER_0_DATA_NOT_READY,FALSE,,FALSE,SKIPPED_NO_LOCAL_DATA,,OFFICIAL_PRICE_CACHE_MISSING|SCORE_MISSING|TECHNICAL_TIMING_MISSING|ROLLING_LEDGER_FULL_HISTORY_NOT_READY,FALSE,FALSE,FALSE,score=no; technical=no; official_price=no; staged=no; bucket=DATA_NOT_READY
ORCL,HIGH_TRUST_OFFICIAL_RANK_CANDIDATE,HIGH,TRUE,20.95,factor_pack,TIER_5_WEAK_OR_BLOCKED,TRUE,TECH_TIMING_NEUTRAL,TRUE,SUCCESS_LOCAL_SCAN,,NO_MAJOR_DATA_GAP_DETECTED,TRUE,FALSE,FALSE,score=yes; technical=yes; official_price=yes; staged=no; bucket=HIGH_TRUST_OFFICIAL_RANK_CANDIDATE
PANW,HIGH_TRUST_OFFICIAL_RANK_CANDIDATE,HIGH,TRUE,17.14,factor_pack,TIER_5_WEAK_OR_BLOCKED,TRUE,TECH_TIMING_OVERHEAT_AVOID_CHASE,TRUE,SUCCESS_LOCAL_SCAN,,NO_MAJOR_DATA_GAP_DETECTED,TRUE,FALSE,FALSE,score=yes; technical=yes; official_price=yes; staged=no; bucket=HIGH_TRUST_OFFICIAL_RANK_CANDIDATE
PATH,DATA_NOT_READY,NONE,FALSE,,,TIER_0_DATA_NOT_READY,FALSE,,FALSE,SKIPPED_NO_LOCAL_DATA,,OFFICIAL_PRICE_CACHE_MISSING|SCORE_MISSING|TECHNICAL_TIMING_MISSING|ROLLING_LEDGER_FULL_HISTORY_NOT_READY,FALSE,FALSE,FALSE,score=no; technical=no; official_price=no; staged=no; bucket=DATA_NOT_READY
PCOR,DATA_NOT_READY,NONE,FALSE,,,TIER_0_DATA_NOT_READY,FALSE,,FALSE,SKIPPED_NO_LOCAL_DATA,,OFFICIAL_PRICE_CACHE_MISSING|SCORE_MISSING|TECHNICAL_TIMING_MISSING|ROLLING_LEDGER_FULL_HISTORY_NOT_READY,FALSE,FALSE,FALSE,score=no; technical=no; official_price=no; staged=no; bucket=DATA_NOT_READY
PCT,DATA_NOT_READY,NONE,FALSE,,,TIER_0_DATA_NOT_READY,FALSE,,FALSE,SKIPPED_NO_LOCAL_DATA,,OFFICIAL_PRICE_CACHE_MISSING|SCORE_MISSING|TECHNICAL_TIMING_MISSING|ROLLING_LEDGER_FULL_HISTORY_NOT_READY,FALSE,FALSE,FALSE,score=no; technical=no; official_price=no; staged=no; bucket=DATA_NOT_READY
PDD,DATA_NOT_READY,NONE,FALSE,,,TIER_0_DATA_NOT_READY,FALSE,,FALSE,SKIPPED_NO_LOCAL_DATA,,OFFICIAL_PRICE_CACHE_MISSING|SCORE_MISSING|TECHNICAL_TIMING_MISSING|ROLLING_LEDGER_FULL_HISTORY_NOT_READY,FALSE,FALSE,FALSE,score=no; technical=no; official_price=no; staged=no; bucket=DATA_NOT_READY
PFGC,DATA_NOT_READY,NONE,FALSE,,,TIER_0_DATA_NOT_READY,FALSE,,FALSE,SKIPPED_NO_LOCAL_DATA,,OFFICIAL_PRICE_CACHE_MISSING|SCORE_MISSING|TECHNICAL_TIMING_MISSING|ROLLING_LEDGER_FULL_HISTORY_NOT_READY,FALSE,FALSE,FALSE,score=no; technical=no; official_price=no; staged=no; bucket=DATA_NOT_READY
PGNY,DATA_NOT_READY,NONE,FALSE,,,TIER_0_DATA_NOT_READY,FALSE,,FALSE,SKIPPED_NO_LOCAL_DATA,,OFFICIAL_PRICE_CACHE_MISSING|SCORE_MISSING|TECHNICAL_TIMING_MISSING|ROLLING_LEDGER_FULL_HISTORY_NOT_READY,FALSE,FALSE,FALSE,score=no; technical=no; official_price=no; staged=no; bucket=DATA_NOT_READY
PI,DATA_NOT_READY,NONE,FALSE,,,TIER_0_DATA_NOT_READY,FALSE,,FALSE,SKIPPED_NO_LOCAL_DATA,,OFFICIAL_PRICE_CACHE_MISSING|SCORE_MISSING|TECHNICAL_TIMING_MISSING|ROLLING_LEDGER_FULL_HISTORY_NOT_READY,FALSE,FALSE,FALSE,score=no; technical=no; official_price=no; staged=no; bucket=DATA_NOT_READY
PINS,DATA_NOT_READY,NONE,FALSE,,,TIER_0_DATA_NOT_READY,FALSE,,FALSE,SKIPPED_NO_LOCAL_DATA,,OFFICIAL_PRICE_CACHE_MISSING|SCORE_MISSING|TECHNICAL_TIMING_MISSING|ROLLING_LEDGER_FULL_HISTORY_NOT_READY,FALSE,FALSE,FALSE,score=no; technical=no; official_price=no; staged=no; bucket=DATA_NOT_READY
PLTR,HIGH_TRUST_OFFICIAL_RANK_CANDIDATE,HIGH,TRUE,23.81,factor_pack,TIER_5_WEAK_OR_BLOCKED,TRUE,TECH_TIMING_NEUTRAL,TRUE,SUCCESS_LOCAL_SCAN,,NO_MAJOR_DATA_GAP_DETECTED,TRUE,FALSE,FALSE,score=yes; technical=yes; official_price=yes; staged=no; bucket=HIGH_TRUST_OFFICIAL_RANK_CANDIDATE
PLUG,DATA_NOT_READY,NONE,FALSE,,,TIER_0_DATA_NOT_READY,FALSE,,FALSE,SKIPPED_NO_LOCAL_DATA,,OFFICIAL_PRICE_CACHE_MISSING|SCORE_MISSING|TECHNICAL_TIMING_MISSING|ROLLING_LEDGER_FULL_HISTORY_NOT_READY,FALSE,FALSE,FALSE,score=no; technical=no; official_price=no; staged=no; bucket=DATA_NOT_READY
PM,DATA_NOT_READY,NONE,FALSE,,,TIER_0_DATA_NOT_READY,FALSE,,FALSE,SKIPPED_NO_LOCAL_DATA,,OFFICIAL_PRICE_CACHE_MISSING|SCORE_MISSING|TECHNICAL_TIMING_MISSING|ROLLING_LEDGER_FULL_HISTORY_NOT_READY,FALSE,FALSE,FALSE,score=no; technical=no; official_price=no; staged=no; bucket=DATA_NOT_READY
PONY,DATA_NOT_READY,NONE,FALSE,,,TIER_0_DATA_NOT_READY,FALSE,,FALSE,SKIPPED_NO_LOCAL_DATA,,OFFICIAL_PRICE_CACHE_MISSING|SCORE_MISSING|TECHNICAL_TIMING_MISSING|ROLLING_LEDGER_FULL_HISTORY_NOT_READY,FALSE,FALSE,FALSE,score=no; technical=no; official_price=no; staged=no; bucket=DATA_NOT_READY
POWL,HIGH_TRUST_OFFICIAL_RANK_CANDIDATE,HIGH,TRUE,98.1,factor_pack,TIER_1_CORE_CANDIDATE,TRUE,TECH_TIMING_NEUTRAL,TRUE,SUCCESS_LOCAL_SCAN,,NO_MAJOR_DATA_GAP_DETECTED,TRUE,FALSE,FALSE,score=yes; technical=yes; official_price=yes; staged=no; bucket=HIGH_TRUST_OFFICIAL_RANK_CANDIDATE
PSIX,DATA_NOT_READY,NONE,FALSE,,,TIER_0_DATA_NOT_READY,FALSE,,FALSE,SKIPPED_NO_LOCAL_DATA,,OFFICIAL_PRICE_CACHE_MISSING|SCORE_MISSING|TECHNICAL_TIMING_MISSING|ROLLING_LEDGER_FULL_HISTORY_NOT_READY,FALSE,FALSE,FALSE,score=no; technical=no; official_price=no; staged=no; bucket=DATA_NOT_READY
PSTG,HIGH_TRUST_OFFICIAL_RANK_CANDIDATE,HIGH,TRUE,28.57,factor_pack,TIER_5_WEAK_OR_BLOCKED,TRUE,TECH_TIMING_NEUTRAL,TRUE,SUCCESS_LOCAL_SCAN,,NO_MAJOR_DATA_GAP_DETECTED,TRUE,FALSE,FALSE,score=yes; technical=yes; official_price=yes; staged=no; bucket=HIGH_TRUST_OFFICIAL_RANK_CANDIDATE
PTGX,DATA_NOT_READY,NONE,FALSE,,,TIER_0_DATA_NOT_READY,FALSE,,FALSE,SKIPPED_NO_LOCAL_DATA,,OFFICIAL_PRICE_CACHE_MISSING|SCORE_MISSING|TECHNICAL_TIMING_MISSING|ROLLING_LEDGER_FULL_HISTORY_NOT_READY,FALSE,FALSE,FALSE,score=no; technical=no; official_price=no; staged=no; bucket=DATA_NOT_READY
PTON,DATA_NOT_READY,NONE,FALSE,,,TIER_0_DATA_NOT_READY,FALSE,,FALSE,SKIPPED_NO_LOCAL_DATA,,OFFICIAL_PRICE_CACHE_MISSING|SCORE_MISSING|TECHNICAL_TIMING_MISSING|ROLLING_LEDGER_FULL_HISTORY_NOT_READY,FALSE,FALSE,FALSE,score=no; technical=no; official_price=no; staged=no; bucket=DATA_NOT_READY
PUMP,DATA_NOT_READY,NONE,FALSE,,,TIER_0_DATA_NOT_READY,FALSE,,FALSE,SKIPPED_NO_LOCAL_DATA,,OFFICIAL_PRICE_CACHE_MISSING|SCORE_MISSING|TECHNICAL_TIMING_MISSING|ROLLING_LEDGER_FULL_HISTORY_NOT_READY,FALSE,FALSE,FALSE,score=no; technical=no; official_price=no; staged=no; bucket=DATA_NOT_READY
PWR,HIGH_TRUST_OFFICIAL_RANK_CANDIDATE,HIGH,TRUE,60.0,factor_pack,TIER_4_REVIEW_ONLY,TRUE,TECH_TIMING_NEUTRAL,TRUE,SUCCESS_LOCAL_SCAN,,NO_MAJOR_DATA_GAP_DETECTED,TRUE,FALSE,FALSE,score=yes; technical=yes; official_price=yes; staged=no; bucket=HIGH_TRUST_OFFICIAL_RANK_CANDIDATE
PYPL,DATA_NOT_READY,NONE,FALSE,,,TIER_0_DATA_NOT_READY,FALSE,,FALSE,SKIPPED_NO_LOCAL_DATA,,OFFICIAL_PRICE_CACHE_MISSING|SCORE_MISSING|TECHNICAL_TIMING_MISSING|ROLLING_LEDGER_FULL_HISTORY_NOT_READY,FALSE,FALSE,FALSE,score=no; technical=no; official_price=no; staged=no; bucket=DATA_NOT_READY
QCOM,HIGH_TRUST_OFFICIAL_RANK_CANDIDATE,HIGH,TRUE,57.14,factor_pack,TIER_4_REVIEW_ONLY,TRUE,TECH_TIMING_NEUTRAL,TRUE,SUCCESS_LOCAL_SCAN,,NO_MAJOR_DATA_GAP_DETECTED,TRUE,FALSE,FALSE,score=yes; technical=yes; official_price=yes; staged=no; bucket=HIGH_TRUST_OFFICIAL_RANK_CANDIDATE
QQQ,HIGH_TRUST_OFFICIAL_RANK_CANDIDATE,HIGH,TRUE,34.29,factor_pack,TIER_5_WEAK_OR_BLOCKED,TRUE,TECH_TIMING_NEUTRAL,TRUE,SUCCESS_LOCAL_SCAN,,NO_MAJOR_DATA_GAP_DETECTED,TRUE,FALSE,FALSE,score=yes; technical=yes; official_price=yes; staged=no; bucket=HIGH_TRUST_OFFICIAL_RANK_CANDIDATE
QS,DATA_NOT_READY,NONE,FALSE,,,TIER_0_DATA_NOT_READY,FALSE,,FALSE,SKIPPED_NO_LOCAL_DATA,,OFFICIAL_PRICE_CACHE_MISSING|SCORE_MISSING|TECHNICAL_TIMING_MISSING|ROLLING_LEDGER_FULL_HISTORY_NOT_READY,FALSE,FALSE,FALSE,score=no; technical=no; official_price=no; staged=no; bucket=DATA_NOT_READY
QSR,DATA_NOT_READY,NONE,FALSE,,,TIER_0_DATA_NOT_READY,FALSE,,FALSE,SKIPPED_NO_LOCAL_DATA,,OFFICIAL_PRICE_CACHE_MISSING|SCORE_MISSING|TECHNICAL_TIMING_MISSING|ROLLING_LEDGER_FULL_HISTORY_NOT_READY,FALSE,FALSE,FALSE,score=no; technical=no; official_price=no; staged=no; bucket=DATA_NOT_READY
RBLX,DATA_NOT_READY,NONE,FALSE,,,TIER_0_DATA_NOT_READY,FALSE,,FALSE,SKIPPED_NO_LOCAL_DATA,,OFFICIAL_PRICE_CACHE_MISSING|SCORE_MISSING|TECHNICAL_TIMING_MISSING|ROLLING_LEDGER_FULL_HISTORY_NOT_READY,FALSE,FALSE,FALSE,score=no; technical=no; official_price=no; staged=no; bucket=DATA_NOT_READY
RDDT,DATA_NOT_READY,NONE,FALSE,,,TIER_0_DATA_NOT_READY,FALSE,,FALSE,SKIPPED_NO_LOCAL_DATA,,OFFICIAL_PRICE_CACHE_MISSING|SCORE_MISSING|TECHNICAL_TIMING_MISSING|ROLLING_LEDGER_FULL_HISTORY_NOT_READY,FALSE,FALSE,FALSE,score=no; technical=no; official_price=no; staged=no; bucket=DATA_NOT_READY
RERE,DATA_NOT_READY,NONE,FALSE,,,TIER_0_DATA_NOT_READY,FALSE,,FALSE,SKIPPED_NO_LOCAL_DATA,,OFFICIAL_PRICE_CACHE_MISSING|SCORE_MISSING|TECHNICAL_TIMING_MISSING|ROLLING_LEDGER_FULL_HISTORY_NOT_READY,FALSE,FALSE,FALSE,score=no; technical=no; official_price=no; staged=no; bucket=DATA_NOT_READY
RH,DATA_NOT_READY,NONE,FALSE,,,TIER_0_DATA_NOT_READY,FALSE,,FALSE,SKIPPED_NO_LOCAL_DATA,,OFFICIAL_PRICE_CACHE_MISSING|SCORE_MISSING|TECHNICAL_TIMING_MISSING|ROLLING_LEDGER_FULL_HISTORY_NOT_READY,FALSE,FALSE,FALSE,score=no; technical=no; official_price=no; staged=no; bucket=DATA_NOT_READY
RIOT,DATA_NOT_READY,NONE,FALSE,,,TIER_0_DATA_NOT_READY,FALSE,,FALSE,SKIPPED_NO_LOCAL_DATA,,OFFICIAL_PRICE_CACHE_MISSING|SCORE_MISSING|TECHNICAL_TIMING_MISSING|ROLLING_LEDGER_FULL_HISTORY_NOT_READY,FALSE,FALSE,FALSE,score=no; technical=no; official_price=no; staged=no; bucket=DATA_NOT_READY
RKT,DATA_NOT_READY,NONE,FALSE,,,TIER_0_DATA_NOT_READY,FALSE,,FALSE,SKIPPED_NO_LOCAL_DATA,,OFFICIAL_PRICE_CACHE_MISSING|SCORE_MISSING|TECHNICAL_TIMING_MISSING|ROLLING_LEDGER_FULL_HISTORY_NOT_READY,FALSE,FALSE,FALSE,score=no; technical=no; official_price=no; staged=no; bucket=DATA_NOT_READY
