"SourcePath","SourceRel","SourceZone","Line","Family","Action","Risk","DeletePermission","DecouplingTarget","ReferenceText"
"state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_184107.csv","state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_184107.csv","UNKNOWN","6","OTHER","MANUAL_REVIEW","REVIEW","REVIEW_FIRST","Manual review.","""2026-05-15"",""D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_RAW105_FACTOR_PACK_RANKING.csv"",""ENTG"",""91.428571"",""95.180723"",""25.714286"",""11.428571"",""96.190476"",""47.619048"""
"state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_184107.csv","state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_184107.csv","UNKNOWN","6","OTHER","MANUAL_REVIEW","REVIEW","REVIEW_FIRST","Manual review.","""2026-05-15"",""D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_RAW105_FACTOR_PACK_RANKING.csv"",""ENTG"",""91.428571"",""95.180723"",""25.714286"",""11.428571"",""96.190476"",""47.619048"""
"state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_184107.csv","state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_184107.csv","UNKNOWN","7","OTHER","MANUAL_REVIEW","REVIEW","REVIEW_FIRST","Manual review.","""2026-05-15"",""D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_RAW105_FACTOR_PACK_RANKING.csv"",""CAMT"",""95.238095"",""99.047619"",""97.142857"",""3.809524"",""95.238095"",""43.809524"""
"state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_184107.csv","state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_184107.csv","UNKNOWN","7","OTHER","MANUAL_REVIEW","REVIEW","REVIEW_FIRST","Manual review.","""2026-05-15"",""D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_RAW105_FACTOR_PACK_RANKING.csv"",""CAMT"",""95.238095"",""99.047619"",""97.142857"",""3.809524"",""95.238095"",""43.809524"""
"state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_184107.csv","state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_184107.csv","UNKNOWN","8","OTHER","MANUAL_REVIEW","REVIEW","REVIEW_FIRST","Manual review.","""2026-05-15"",""D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_RAW105_FACTOR_PACK_RANKING.csv"",""CRDO"",""82.857143"",""92.771084"",""52.380952"",""18.095238"",""94.285714"",""41.904762"""
"state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_184107.csv","state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_184107.csv","UNKNOWN","8","OTHER","MANUAL_REVIEW","REVIEW","REVIEW_FIRST","Manual review.","""2026-05-15"",""D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_RAW105_FACTOR_PACK_RANKING.csv"",""CRDO"",""82.857143"",""92.771084"",""52.380952"",""18.095238"",""94.285714"",""41.904762"""
"state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_184107.csv","state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_184107.csv","UNKNOWN","9","OTHER","MANUAL_REVIEW","REVIEW","REVIEW_FIRST","Manual review.","""2026-05-15"",""D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_RAW105_FACTOR_PACK_RANKING.csv"",""AMKR"",""76.190476"",""85.542169"",""7.619048"",""24.761905"",""93.333333"",""76.190476"""
"state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_184107.csv","state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_184107.csv","UNKNOWN","9","OTHER","MANUAL_REVIEW","REVIEW","REVIEW_FIRST","Manual review.","""2026-05-15"",""D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_RAW105_FACTOR_PACK_RANKING.csv"",""AMKR"",""76.190476"",""85.542169"",""7.619048"",""24.761905"",""93.333333"",""76.190476"""
"state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_184107.csv","state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_184107.csv","UNKNOWN","10","OTHER","MANUAL_REVIEW","REVIEW","REVIEW_FIRST","Manual review.","""2026-05-15"",""D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_RAW105_FACTOR_PACK_RANKING.csv"",""ANET"",""50.47619"",""96.385542"",""88.571429"",""60.0"",""92.380952"",""23.809524"""
"state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_184107.csv","state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_184107.csv","UNKNOWN","10","OTHER","MANUAL_REVIEW","REVIEW","REVIEW_FIRST","Manual review.","""2026-05-15"",""D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_RAW105_FACTOR_PACK_RANKING.csv"",""ANET"",""50.47619"",""96.385542"",""88.571429"",""60.0"",""92.380952"",""23.809524"""
"state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_184107.csv","state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_184107.csv","UNKNOWN","11","OTHER","MANUAL_REVIEW","REVIEW","REVIEW_FIRST","Manual review.","""2026-05-15"",""D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_RAW105_FACTOR_PACK_RANKING.csv"",""TER"",""71.428571"",""93.975904"",""43.809524"",""28.571429"",""91.428571"",""63.809524"""
"state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_184107.csv","state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_184107.csv","UNKNOWN","11","OTHER","MANUAL_REVIEW","REVIEW","REVIEW_FIRST","Manual review.","""2026-05-15"",""D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_RAW105_FACTOR_PACK_RANKING.csv"",""TER"",""71.428571"",""93.975904"",""43.809524"",""28.571429"",""91.428571"",""63.809524"""
"state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_184107.csv","state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_184107.csv","UNKNOWN","12","OTHER","MANUAL_REVIEW","REVIEW","REVIEW_FIRST","Manual review.","""2026-05-15"",""D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_RAW105_FACTOR_PACK_RANKING.csv"",""LITE"",""14.285714"",""79.518072"",""67.619048"",""85.714286"",""90.47619"",""95.238095"""
"state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_184107.csv","state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_184107.csv","UNKNOWN","12","OTHER","MANUAL_REVIEW","REVIEW","REVIEW_FIRST","Manual review.","""2026-05-15"",""D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_RAW105_FACTOR_PACK_RANKING.csv"",""LITE"",""14.285714"",""79.518072"",""67.619048"",""85.714286"",""90.47619"",""95.238095"""
"state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_184107.csv","state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_184107.csv","UNKNOWN","13","OTHER","MANUAL_REVIEW","REVIEW","REVIEW_FIRST","Manual review.","""2026-05-15"",""D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_RAW105_FACTOR_PACK_RANKING.csv"",""DELL"",""27.619048"",""77.108434"",""87.619048"",""83.809524"",""89.52381"",""81.904762"""
"state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_184107.csv","state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_184107.csv","UNKNOWN","13","OTHER","MANUAL_REVIEW","REVIEW","REVIEW_FIRST","Manual review.","""2026-05-15"",""D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_RAW105_FACTOR_PACK_RANKING.csv"",""DELL"",""27.619048"",""77.108434"",""87.619048"",""83.809524"",""89.52381"",""81.904762"""
"state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_184107.csv","state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_184107.csv","UNKNOWN","14","OTHER","MANUAL_REVIEW","REVIEW","REVIEW_FIRST","Manual review.","""2026-05-15"",""D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_RAW105_FACTOR_PACK_RANKING.csv"",""KEYS"",""65.714286"",""53.012048"",""73.333333"",""37.142857"",""88.571429"",""73.333333"""
"state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_184107.csv","state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_184107.csv","UNKNOWN","14","OTHER","MANUAL_REVIEW","REVIEW","REVIEW_FIRST","Manual review.","""2026-05-15"",""D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_RAW105_FACTOR_PACK_RANKING.csv"",""KEYS"",""65.714286"",""53.012048"",""73.333333"",""37.142857"",""88.571429"",""73.333333"""
"state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_184107.csv","state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_184107.csv","UNKNOWN","15","OTHER","MANUAL_REVIEW","REVIEW","REVIEW_FIRST","Manual review.","""2026-05-15"",""D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_RAW105_FACTOR_PACK_RANKING.csv"",""WDC"",""40.952381"",""81.927711"",""37.142857"",""58.095238"",""87.619048"",""91.428571"""
"state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_184107.csv","state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_184107.csv","UNKNOWN","15","OTHER","MANUAL_REVIEW","REVIEW","REVIEW_FIRST","Manual review.","""2026-05-15"",""D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_RAW105_FACTOR_PACK_RANKING.csv"",""WDC"",""40.952381"",""81.927711"",""37.142857"",""58.095238"",""87.619048"",""91.428571"""
"state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_184107.csv","state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_184107.csv","UNKNOWN","16","OTHER","MANUAL_REVIEW","REVIEW","REVIEW_FIRST","Manual review.","""2026-05-15"",""D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_RAW105_FACTOR_PACK_RANKING.csv"",""SNDK"",""56.190476"",""91.566265"",""45.714286"",""45.714286"",""86.666667"",""98.095238"""
"state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_184107.csv","state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_184107.csv","UNKNOWN","16","OTHER","MANUAL_REVIEW","REVIEW","REVIEW_FIRST","Manual review.","""2026-05-15"",""D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_RAW105_FACTOR_PACK_RANKING.csv"",""SNDK"",""56.190476"",""91.566265"",""45.714286"",""45.714286"",""86.666667"",""98.095238"""
"state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_184107.csv","state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_184107.csv","UNKNOWN","17","OTHER","MANUAL_REVIEW","REVIEW","REVIEW_FIRST","Manual review.","""2026-05-15"",""D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_RAW105_FACTOR_PACK_RANKING.csv"",""AMAT"",""31.428571"",""49.39759"",""90.47619"",""82.857143"",""85.714286"",""53.333333"""
"state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_184107.csv","state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_184107.csv","UNKNOWN","17","OTHER","MANUAL_REVIEW","REVIEW","REVIEW_FIRST","Manual review.","""2026-05-15"",""D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_RAW105_FACTOR_PACK_RANKING.csv"",""AMAT"",""31.428571"",""49.39759"",""90.47619"",""82.857143"",""85.714286"",""53.333333"""
"state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_184107.csv","state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_184107.csv","UNKNOWN","18","OTHER","MANUAL_REVIEW","REVIEW","REVIEW_FIRST","Manual review.","""2026-05-15"",""D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_RAW105_FACTOR_PACK_RANKING.csv"",""QCOM"",""79.047619"",""97.590361"",""77.142857"",""20.952381"",""84.761905"",""37.142857"""
"state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_184107.csv","state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_184107.csv","UNKNOWN","18","OTHER","MANUAL_REVIEW","REVIEW","REVIEW_FIRST","Manual review.","""2026-05-15"",""D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_RAW105_FACTOR_PACK_RANKING.csv"",""QCOM"",""79.047619"",""97.590361"",""77.142857"",""20.952381"",""84.761905"",""37.142857"""
"state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_184107.csv","state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_184107.csv","UNKNOWN","19","OTHER","MANUAL_REVIEW","REVIEW","REVIEW_FIRST","Manual review.","""2026-05-15"",""D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_RAW105_FACTOR_PACK_RANKING.csv"",""INTC"",""40.0"",""87.951807"",""59.047619"",""61.904762"",""83.809524"",""96.190476"""
"state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_184107.csv","state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_184107.csv","UNKNOWN","19","OTHER","MANUAL_REVIEW","REVIEW","REVIEW_FIRST","Manual review.","""2026-05-15"",""D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_RAW105_FACTOR_PACK_RANKING.csv"",""INTC"",""40.0"",""87.951807"",""59.047619"",""61.904762"",""83.809524"",""96.190476"""
"state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_184107.csv","state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_184107.csv","UNKNOWN","20","OTHER","MANUAL_REVIEW","REVIEW","REVIEW_FIRST","Manual review.","""2026-05-15"",""D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_RAW105_FACTOR_PACK_RANKING.csv"",""KLIC"",""38.095238"",""39.759036"",""79.047619"",""67.619048"",""82.857143"",""84.761905"""
"state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_184107.csv","state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_184107.csv","UNKNOWN","20","OTHER","MANUAL_REVIEW","REVIEW","REVIEW_FIRST","Manual review.","""2026-05-15"",""D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_RAW105_FACTOR_PACK_RANKING.csv"",""KLIC"",""38.095238"",""39.759036"",""79.047619"",""67.619048"",""82.857143"",""84.761905"""
"state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_184107.csv","state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_184107.csv","UNKNOWN","21","OTHER","MANUAL_REVIEW","REVIEW","REVIEW_FIRST","Manual review.","""2026-05-15"",""D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_RAW105_FACTOR_PACK_RANKING.csv"",""HUBB"",""83.809524"",""87.619048"",""60.952381"",""16.190476"",""81.904762"",""17.142857"""
"state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_184107.csv","state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_184107.csv","UNKNOWN","21","OTHER","MANUAL_REVIEW","REVIEW","REVIEW_FIRST","Manual review.","""2026-05-15"",""D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_RAW105_FACTOR_PACK_RANKING.csv"",""HUBB"",""83.809524"",""87.619048"",""60.952381"",""16.190476"",""81.904762"",""17.142857"""
"state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_184107.csv","state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_184107.csv","UNKNOWN","22","OTHER","MANUAL_REVIEW","REVIEW","REVIEW_FIRST","Manual review.","""2026-05-15"",""D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_RAW105_FACTOR_PACK_RANKING.csv"",""FLR"",""94.285714"",""92.380952"",""99.047619"",""2.857143"",""80.952381"",""13.333333"""
"state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_184107.csv","state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_184107.csv","UNKNOWN","22","OTHER","MANUAL_REVIEW","REVIEW","REVIEW_FIRST","Manual review.","""2026-05-15"",""D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_RAW105_FACTOR_PACK_RANKING.csv"",""FLR"",""94.285714"",""92.380952"",""99.047619"",""2.857143"",""80.952381"",""13.333333"""
"state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_184107.csv","state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_184107.csv","UNKNOWN","23","OTHER","MANUAL_REVIEW","REVIEW","REVIEW_FIRST","Manual review.","""2026-05-15"",""D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_RAW105_FACTOR_PACK_RANKING.csv"",""AMZN"",""80.0"",""73.493976"",""8.571429"",""21.904762"",""80.0"",""29.52381"""
"state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_184107.csv","state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_184107.csv","UNKNOWN","23","OTHER","MANUAL_REVIEW","REVIEW","REVIEW_FIRST","Manual review.","""2026-05-15"",""D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_RAW105_FACTOR_PACK_RANKING.csv"",""AMZN"",""80.0"",""73.493976"",""8.571429"",""21.904762"",""80.0"",""29.52381"""
"state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_184107.csv","state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_184107.csv","UNKNOWN","24","OTHER","MANUAL_REVIEW","REVIEW","REVIEW_FIRST","Manual review.","""2026-05-15"",""D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_RAW105_FACTOR_PACK_RANKING.csv"",""MU"",""4.761905"",""65.060241"",""85.714286"",""97.142857"",""79.047619"",""94.285714"""
"state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_184107.csv","state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_184107.csv","UNKNOWN","24","OTHER","MANUAL_REVIEW","REVIEW","REVIEW_FIRST","Manual review.","""2026-05-15"",""D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_RAW105_FACTOR_PACK_RANKING.csv"",""MU"",""4.761905"",""65.060241"",""85.714286"",""97.142857"",""79.047619"",""94.285714"""
"state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_184107.csv","state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_184107.csv","UNKNOWN","25","OTHER","MANUAL_REVIEW","REVIEW","REVIEW_FIRST","Manual review.","""2026-05-15"",""D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_RAW105_FACTOR_PACK_RANKING.csv"",""MKSI"",""48.571429"",""54.216867"",""40.952381"",""55.238095"",""78.095238"",""71.428571"""
"state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_184107.csv","state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_184107.csv","UNKNOWN","25","OTHER","MANUAL_REVIEW","REVIEW","REVIEW_FIRST","Manual review.","""2026-05-15"",""D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_RAW105_FACTOR_PACK_RANKING.csv"",""MKSI"",""48.571429"",""54.216867"",""40.952381"",""55.238095"",""78.095238"",""71.428571"""
"state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_184107.csv","state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_184107.csv","UNKNOWN","26","OTHER","MANUAL_REVIEW","REVIEW","REVIEW_FIRST","Manual review.","""2026-05-15"",""D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_RAW105_FACTOR_PACK_RANKING.csv"",""ICHR"",""44.761905"",""63.855422"",""22.857143"",""53.333333"",""77.142857"",""97.142857"""
"state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_184107.csv","state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_184107.csv","UNKNOWN","26","OTHER","MANUAL_REVIEW","REVIEW","REVIEW_FIRST","Manual review.","""2026-05-15"",""D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_RAW105_FACTOR_PACK_RANKING.csv"",""ICHR"",""44.761905"",""63.855422"",""22.857143"",""53.333333"",""77.142857"",""97.142857"""
"state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_184107.csv","state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_184107.csv","UNKNOWN","27","OTHER","MANUAL_REVIEW","REVIEW","REVIEW_FIRST","Manual review.","""2026-05-15"",""D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_RAW105_FACTOR_PACK_RANKING.csv"",""NET"",""100.0"",""93.333333"",""98.095238"",""0.952381"",""76.190476"",""16.190476"""
"state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_184107.csv","state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_184107.csv","UNKNOWN","27","OTHER","MANUAL_REVIEW","REVIEW","REVIEW_FIRST","Manual review.","""2026-05-15"",""D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_RAW105_FACTOR_PACK_RANKING.csv"",""NET"",""100.0"",""93.333333"",""98.095238"",""0.952381"",""76.190476"",""16.190476"""
"state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_184107.csv","state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_184107.csv","UNKNOWN","28","OTHER","MANUAL_REVIEW","REVIEW","REVIEW_FIRST","Manual review.","""2026-05-15"",""D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_RAW105_FACTOR_PACK_RANKING.csv"",""CLS"",""78.095238"",""89.156627"",""12.380952"",""22.857143"",""75.238095"",""33.333333"""
"state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_184107.csv","state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_184107.csv","UNKNOWN","28","OTHER","MANUAL_REVIEW","REVIEW","REVIEW_FIRST","Manual review.","""2026-05-15"",""D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_RAW105_FACTOR_PACK_RANKING.csv"",""CLS"",""78.095238"",""89.156627"",""12.380952"",""22.857143"",""75.238095"",""33.333333"""
"state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_184107.csv","state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_184107.csv","UNKNOWN","29","OTHER","MANUAL_REVIEW","REVIEW","REVIEW_FIRST","Manual review.","""2026-05-15"",""D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_RAW105_FACTOR_PACK_RANKING.csv"",""IREN"",""59.047619"",""75.903614"",""95.238095"",""56.190476"",""74.285714"",""39.047619"""
"state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_184107.csv","state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_184107.csv","UNKNOWN","29","OTHER","MANUAL_REVIEW","REVIEW","REVIEW_FIRST","Manual review.","""2026-05-15"",""D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_RAW105_FACTOR_PACK_RANKING.csv"",""IREN"",""59.047619"",""75.903614"",""95.238095"",""56.190476"",""74.285714"",""39.047619"""
"state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_184107.csv","state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_184107.csv","UNKNOWN","30","OTHER","MANUAL_REVIEW","REVIEW","REVIEW_FIRST","Manual review.","""2026-05-15"",""D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_RAW105_FACTOR_PACK_RANKING.csv"",""JBL"",""67.619048"",""78.313253"",""30.47619"",""33.333333"",""73.333333"",""56.190476"""
"state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_184107.csv","state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_184107.csv","UNKNOWN","30","OTHER","MANUAL_REVIEW","REVIEW","REVIEW_FIRST","Manual review.","""2026-05-15"",""D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_RAW105_FACTOR_PACK_RANKING.csv"",""JBL"",""67.619048"",""78.313253"",""30.47619"",""33.333333"",""73.333333"",""56.190476"""
"state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_184107.csv","state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_184107.csv","UNKNOWN","31","OTHER","MANUAL_REVIEW","REVIEW","REVIEW_FIRST","Manual review.","""2026-05-15"",""D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_RAW105_FACTOR_PACK_RANKING.csv"",""ETN"",""60.0"",""84.337349"",""36.190476"",""40.952381"",""72.380952"",""24.761905"""
"state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_184107.csv","state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_184107.csv","UNKNOWN","31","OTHER","MANUAL_REVIEW","REVIEW","REVIEW_FIRST","Manual review.","""2026-05-15"",""D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_RAW105_FACTOR_PACK_RANKING.csv"",""ETN"",""60.0"",""84.337349"",""36.190476"",""40.952381"",""72.380952"",""24.761905"""
