path,relative_path,directory_group,file_size_bytes,file_size_mb,modified_time,extension,family_key,is_current_alias,is_source_code,is_state_file,is_manual_file,is_price_cache_file,is_provider_cache_file,is_stable_snapshot_file,is_temp_file,is_log_file,is_pycache_file,keep_reason,delete_candidate,delete_reason,delete_risk_level
D:\us-tech-quant\.venv\Lib\site-packages\pandas\tests\window\test_rolling_quantile.py,.venv/Lib/site-packages/pandas/tests/window/test_rolling_quantile.py,.venv,5333,0.005,2026-04-28T23:26:11,.py,.venv/lib/site-packages/pandas/tests/window::test_rolling_quantile.py,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PROTECTED_VENV,FALSE,,PROTECTED
D:\us-tech-quant\.venv\Lib\site-packages\pandas\tests\window\test_rolling_skew_kurt.py,.venv/Lib/site-packages/pandas/tests/window/test_rolling_skew_kurt.py,.venv,7807,0.007,2026-04-28T23:26:11,.py,.venv/lib/site-packages/pandas/tests/window::test_rolling_skew_kurt.py,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PROTECTED_VENV,FALSE,,PROTECTED
D:\us-tech-quant\.venv\Lib\site-packages\pandas\tests\window\test_timeseries_window.py,.venv/Lib/site-packages/pandas/tests/window/test_timeseries_window.py,.venv,25130,0.024,2026-04-28T23:26:11,.py,.venv/lib/site-packages/pandas/tests/window::test_timeseries_window.py,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PROTECTED_VENV,FALSE,,PROTECTED
D:\us-tech-quant\.venv\Lib\site-packages\pandas\tests\window\test_win_type.py,.venv/Lib/site-packages/pandas/tests/window/test_win_type.py,.venv,16934,0.016,2026-04-28T23:26:11,.py,.venv/lib/site-packages/pandas/tests/window::test_win_type.py,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PROTECTED_VENV,FALSE,,PROTECTED
D:\us-tech-quant\.venv\Lib\site-packages\pandas\tests\window\__init__.py,.venv/Lib/site-packages/pandas/tests/window/__init__.py,.venv,0,0.000,2026-04-28T23:26:11,.py,.venv/lib/site-packages/pandas/tests/window::__init__.py,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PROTECTED_VENV,FALSE,,PROTECTED
D:\us-tech-quant\.venv\Lib\site-packages\pandas\tests\window\moments\conftest.py,.venv/Lib/site-packages/pandas/tests/window/moments/conftest.py,.venv,1595,0.002,2026-04-28T23:26:11,.py,.venv/lib/site-packages/pandas/tests/window/moments::conftest.py,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PROTECTED_VENV,FALSE,,PROTECTED
D:\us-tech-quant\.venv\Lib\site-packages\pandas\tests\window\moments\test_moments_consistency_ewm.py,.venv/Lib/site-packages/pandas/tests/window/moments/test_moments_consistency_ewm.py,.venv,8122,0.008,2026-04-28T23:26:11,.py,.venv/lib/site-packages/pandas/tests/window/moments::test_moments_consistency_ewm.py,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PROTECTED_VENV,FALSE,,PROTECTED
D:\us-tech-quant\.venv\Lib\site-packages\pandas\tests\window\moments\test_moments_consistency_expanding.py,.venv/Lib/site-packages/pandas/tests/window/moments/test_moments_consistency_expanding.py,.venv,5703,0.005,2026-04-28T23:26:11,.py,.venv/lib/site-packages/pandas/tests/window/moments::test_moments_consistency_expanding.py,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PROTECTED_VENV,FALSE,,PROTECTED
D:\us-tech-quant\.venv\Lib\site-packages\pandas\tests\window\moments\test_moments_consistency_rolling.py,.venv/Lib/site-packages/pandas/tests/window/moments/test_moments_consistency_rolling.py,.venv,7842,0.007,2026-04-28T23:26:11,.py,.venv/lib/site-packages/pandas/tests/window/moments::test_moments_consistency_rolling.py,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PROTECTED_VENV,FALSE,,PROTECTED
D:\us-tech-quant\.venv\Lib\site-packages\pandas\tests\window\moments\__init__.py,.venv/Lib/site-packages/pandas/tests/window/moments/__init__.py,.venv,0,0.000,2026-04-28T23:26:11,.py,.venv/lib/site-packages/pandas/tests/window/moments::__init__.py,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PROTECTED_VENV,FALSE,,PROTECTED
D:\us-tech-quant\.venv\Lib\site-packages\pandas\tseries\api.py,.venv/Lib/site-packages/pandas/tseries/api.py,.venv,234,0.000,2026-04-28T23:26:11,.py,.venv/lib/site-packages/pandas/tseries::api.py,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PROTECTED_VENV,FALSE,,PROTECTED
D:\us-tech-quant\.venv\Lib\site-packages\pandas\tseries\frequencies.py,.venv/Lib/site-packages/pandas/tseries/frequencies.py,.venv,18541,0.018,2026-04-28T23:26:11,.py,.venv/lib/site-packages/pandas/tseries::frequencies.py,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PROTECTED_VENV,FALSE,,PROTECTED
D:\us-tech-quant\.venv\Lib\site-packages\pandas\tseries\holiday.py,.venv/Lib/site-packages/pandas/tseries/holiday.py,.venv,20445,0.019,2026-04-28T23:26:11,.py,.venv/lib/site-packages/pandas/tseries::holiday.py,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PROTECTED_VENV,FALSE,,PROTECTED
D:\us-tech-quant\.venv\Lib\site-packages\pandas\tseries\offsets.py,.venv/Lib/site-packages/pandas/tseries/offsets.py,.venv,1687,0.002,2026-04-28T23:26:11,.py,.venv/lib/site-packages/pandas/tseries::offsets.py,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PROTECTED_VENV,FALSE,,PROTECTED
D:\us-tech-quant\.venv\Lib\site-packages\pandas\tseries\__init__.py,.venv/Lib/site-packages/pandas/tseries/__init__.py,.venv,292,0.000,2026-04-28T23:26:11,.py,.venv/lib/site-packages/pandas/tseries::__init__.py,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PROTECTED_VENV,FALSE,,PROTECTED
D:\us-tech-quant\.venv\Lib\site-packages\pandas\tseries\__pycache__\api.cpython-314.pyc,.venv/Lib/site-packages/pandas/tseries/__pycache__/api.cpython-314.pyc,.venv,418,0.000,2026-05-11T18:30:06,.pyc,.venv/lib/site-packages/pandas/tseries/__pycache__::api.cpython-314.pyc,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,PROTECTED_VENV,FALSE,,PROTECTED
D:\us-tech-quant\.venv\Lib\site-packages\pandas\tseries\__pycache__\frequencies.cpython-314.pyc,.venv/Lib/site-packages/pandas/tseries/__pycache__/frequencies.cpython-314.pyc,.venv,27546,0.026,2026-05-11T18:30:05,.pyc,.venv/lib/site-packages/pandas/tseries/__pycache__::frequencies.cpython-314.pyc,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,PROTECTED_VENV,FALSE,,PROTECTED
D:\us-tech-quant\.venv\Lib\site-packages\pandas\tseries\__pycache__\offsets.cpython-314.pyc,.venv/Lib/site-packages/pandas/tseries/__pycache__/offsets.cpython-314.pyc,.venv,2214,0.002,2026-05-11T18:30:05,.pyc,.venv/lib/site-packages/pandas/tseries/__pycache__::offsets.cpython-314.pyc,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,PROTECTED_VENV,FALSE,,PROTECTED
D:\us-tech-quant\.venv\Lib\site-packages\pandas\tseries\__pycache__\__init__.cpython-314.pyc,.venv/Lib/site-packages/pandas/tseries/__pycache__/__init__.cpython-314.pyc,.venv,351,0.000,2026-05-11T18:30:05,.pyc,.venv/lib/site-packages/pandas/tseries/__pycache__::__init__.cpython-314.pyc,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,PROTECTED_VENV,FALSE,,PROTECTED
D:\us-tech-quant\.venv\Lib\site-packages\pandas\util\_decorators.py,.venv/Lib/site-packages/pandas/util/_decorators.py,.venv,17570,0.017,2026-04-28T23:26:11,.py,.venv/lib/site-packages/pandas/util::_decorators.py,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PROTECTED_VENV,FALSE,,PROTECTED
D:\us-tech-quant\.venv\Lib\site-packages\pandas\util\_doctools.py,.venv/Lib/site-packages/pandas/util/_doctools.py,.venv,6911,0.007,2026-04-28T23:26:11,.py,.venv/lib/site-packages/pandas/util::_doctools.py,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PROTECTED_VENV,FALSE,,PROTECTED
D:\us-tech-quant\.venv\Lib\site-packages\pandas\util\_exceptions.py,.venv/Lib/site-packages/pandas/util/_exceptions.py,.venv,2870,0.003,2026-04-28T23:26:11,.py,.venv/lib/site-packages/pandas/util::_exceptions.py,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PROTECTED_VENV,FALSE,,PROTECTED
D:\us-tech-quant\.venv\Lib\site-packages\pandas\util\_print_versions.py,.venv/Lib/site-packages/pandas/util/_print_versions.py,.venv,4824,0.005,2026-04-28T23:26:11,.py,.venv/lib/site-packages/pandas/util::_print_versions.py,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PROTECTED_VENV,FALSE,,PROTECTED
D:\us-tech-quant\.venv\Lib\site-packages\pandas\util\_tester.py,.venv/Lib/site-packages/pandas/util/_tester.py,.venv,1643,0.002,2026-04-28T23:26:11,.py,.venv/lib/site-packages/pandas/util::_tester.py,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PROTECTED_VENV,FALSE,,PROTECTED
D:\us-tech-quant\.venv\Lib\site-packages\pandas\util\_test_decorators.py,.venv/Lib/site-packages/pandas/util/_test_decorators.py,.venv,4428,0.004,2026-04-28T23:26:11,.py,.venv/lib/site-packages/pandas/util::_test_decorators.py,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PROTECTED_VENV,FALSE,,PROTECTED
D:\us-tech-quant\.venv\Lib\site-packages\pandas\util\_validators.py,.venv/Lib/site-packages/pandas/util/_validators.py,.venv,14918,0.014,2026-04-28T23:26:11,.py,.venv/lib/site-packages/pandas/util::_validators.py,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PROTECTED_VENV,FALSE,,PROTECTED
D:\us-tech-quant\.venv\Lib\site-packages\pandas\util\__init__.py,.venv/Lib/site-packages/pandas/util/__init__.py,.venv,863,0.001,2026-04-28T23:26:11,.py,.venv/lib/site-packages/pandas/util::__init__.py,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PROTECTED_VENV,FALSE,,PROTECTED
D:\us-tech-quant\.venv\Lib\site-packages\pandas\util\version\__init__.py,.venv/Lib/site-packages/pandas/util/version/__init__.py,.venv,13142,0.013,2026-04-28T23:26:11,.py,.venv/lib/site-packages/pandas/util/version::__init__.py,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PROTECTED_VENV,FALSE,,PROTECTED
D:\us-tech-quant\.venv\Lib\site-packages\pandas\util\version\__pycache__\__init__.cpython-314.pyc,.venv/Lib/site-packages/pandas/util/version/__pycache__/__init__.cpython-314.pyc,.venv,24638,0.023,2026-05-11T18:30:04,.pyc,.venv/lib/site-packages/pandas/util/version/__pycache__::__init__.cpython-314.pyc,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,PROTECTED_VENV,FALSE,,PROTECTED
D:\us-tech-quant\.venv\Lib\site-packages\pandas\util\__pycache__\_decorators.cpython-314.pyc,.venv/Lib/site-packages/pandas/util/__pycache__/_decorators.cpython-314.pyc,.venv,22684,0.022,2026-05-11T18:30:04,.pyc,.venv/lib/site-packages/pandas/util/__pycache__::_decorators.cpython-314.pyc,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,PROTECTED_VENV,FALSE,,PROTECTED
D:\us-tech-quant\.venv\Lib\site-packages\pandas\util\__pycache__\_exceptions.cpython-314.pyc,.venv/Lib/site-packages/pandas/util/__pycache__/_exceptions.cpython-314.pyc,.venv,4277,0.004,2026-05-11T18:30:04,.pyc,.venv/lib/site-packages/pandas/util/__pycache__::_exceptions.cpython-314.pyc,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,PROTECTED_VENV,FALSE,,PROTECTED
D:\us-tech-quant\.venv\Lib\site-packages\pandas\util\__pycache__\_print_versions.cpython-314.pyc,.venv/Lib/site-packages/pandas/util/__pycache__/_print_versions.cpython-314.pyc,.venv,6622,0.006,2026-05-11T18:30:07,.pyc,.venv/lib/site-packages/pandas/util/__pycache__::_print_versions.cpython-314.pyc,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,PROTECTED_VENV,FALSE,,PROTECTED
D:\us-tech-quant\.venv\Lib\site-packages\pandas\util\__pycache__\_tester.cpython-314.pyc,.venv/Lib/site-packages/pandas/util/__pycache__/_tester.cpython-314.pyc,.venv,2393,0.002,2026-05-11T18:30:07,.pyc,.venv/lib/site-packages/pandas/util/__pycache__::_tester.cpython-314.pyc,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,PROTECTED_VENV,FALSE,,PROTECTED
D:\us-tech-quant\.venv\Lib\site-packages\pandas\util\__pycache__\_validators.cpython-314.pyc,.venv/Lib/site-packages/pandas/util/__pycache__/_validators.cpython-314.pyc,.venv,17812,0.017,2026-05-11T18:30:05,.pyc,.venv/lib/site-packages/pandas/util/__pycache__::_validators.cpython-314.pyc,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,PROTECTED_VENV,FALSE,,PROTECTED
D:\us-tech-quant\.venv\Lib\site-packages\pandas\util\__pycache__\__init__.cpython-314.pyc,.venv/Lib/site-packages/pandas/util/__pycache__/__init__.cpython-314.pyc,.venv,1408,0.001,2026-05-11T18:30:04,.pyc,.venv/lib/site-packages/pandas/util/__pycache__::__init__.cpython-314.pyc,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,PROTECTED_VENV,FALSE,,PROTECTED
D:\us-tech-quant\.venv\Lib\site-packages\pandas\_config\config.py,.venv/Lib/site-packages/pandas/_config/config.py,.venv,27125,0.026,2026-04-28T23:26:11,.py,.venv/lib/site-packages/pandas/_config::config.py,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PROTECTED_VENV,FALSE,,PROTECTED
D:\us-tech-quant\.venv\Lib\site-packages\pandas\_config\dates.py,.venv/Lib/site-packages/pandas/_config/dates.py,.venv,669,0.001,2026-04-28T23:26:11,.py,.venv/lib/site-packages/pandas/_config::dates.py,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PROTECTED_VENV,FALSE,,PROTECTED
D:\us-tech-quant\.venv\Lib\site-packages\pandas\_config\display.py,.venv/Lib/site-packages/pandas/_config/display.py,.venv,1804,0.002,2026-04-28T23:26:11,.py,.venv/lib/site-packages/pandas/_config::display.py,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PROTECTED_VENV,FALSE,,PROTECTED
D:\us-tech-quant\.venv\Lib\site-packages\pandas\_config\localization.py,.venv/Lib/site-packages/pandas/_config/localization.py,.venv,5210,0.005,2026-04-28T23:26:11,.py,.venv/lib/site-packages/pandas/_config::localization.py,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PROTECTED_VENV,FALSE,,PROTECTED
D:\us-tech-quant\.venv\Lib\site-packages\pandas\_config\__init__.py,.venv/Lib/site-packages/pandas/_config/__init__.py,.venv,1105,0.001,2026-04-28T23:26:11,.py,.venv/lib/site-packages/pandas/_config::__init__.py,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PROTECTED_VENV,FALSE,,PROTECTED
D:\us-tech-quant\.venv\Lib\site-packages\pandas\_config\__pycache__\config.cpython-314.pyc,.venv/Lib/site-packages/pandas/_config/__pycache__/config.cpython-314.pyc,.venv,38071,0.036,2026-05-11T18:30:04,.pyc,.venv/lib/site-packages/pandas/_config/__pycache__::config.cpython-314.pyc,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,PROTECTED_VENV,FALSE,,PROTECTED
D:\us-tech-quant\.venv\Lib\site-packages\pandas\_config\__pycache__\dates.cpython-314.pyc,.venv/Lib/site-packages/pandas/_config/__pycache__/dates.cpython-314.pyc,.venv,990,0.001,2026-05-11T18:30:04,.pyc,.venv/lib/site-packages/pandas/_config/__pycache__::dates.cpython-314.pyc,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,PROTECTED_VENV,FALSE,,PROTECTED
D:\us-tech-quant\.venv\Lib\site-packages\pandas\_config\__pycache__\display.cpython-314.pyc,.venv/Lib/site-packages/pandas/_config/__pycache__/display.cpython-314.pyc,.venv,2311,0.002,2026-05-11T18:30:04,.pyc,.venv/lib/site-packages/pandas/_config/__pycache__::display.cpython-314.pyc,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,PROTECTED_VENV,FALSE,,PROTECTED
D:\us-tech-quant\.venv\Lib\site-packages\pandas\_config\__pycache__\localization.cpython-314.pyc,.venv/Lib/site-packages/pandas/_config/__pycache__/localization.cpython-314.pyc,.venv,6550,0.006,2026-05-11T18:30:04,.pyc,.venv/lib/site-packages/pandas/_config/__pycache__::localization.cpython-314.pyc,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,PROTECTED_VENV,FALSE,,PROTECTED
D:\us-tech-quant\.venv\Lib\site-packages\pandas\_config\__pycache__\__init__.cpython-314.pyc,.venv/Lib/site-packages/pandas/_config/__pycache__/__init__.cpython-314.pyc,.venv,1867,0.002,2026-05-11T18:30:04,.pyc,.venv/lib/site-packages/pandas/_config/__pycache__::__init__.cpython-314.pyc,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,PROTECTED_VENV,FALSE,,PROTECTED
D:\us-tech-quant\.venv\Lib\site-packages\pandas\_libs\algos.cp314-win_amd64.lib,.venv/Lib/site-packages/pandas/_libs/algos.cp314-win_amd64.lib,.venv,1976,0.002,2026-04-28T23:26:11,.lib,.venv/lib/site-packages/pandas/_libs::algos.cp314-win_amd64.lib,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PROTECTED_VENV,FALSE,,PROTECTED
D:\us-tech-quant\.venv\Lib\site-packages\pandas\_libs\algos.cp314-win_amd64.pyd,.venv/Lib/site-packages/pandas/_libs/algos.cp314-win_amd64.pyd,.venv,1466368,1.398,2026-04-28T23:26:11,.pyd,.venv/lib/site-packages/pandas/_libs::algos.cp314-win_amd64.pyd,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PROTECTED_VENV,FALSE,,PROTECTED
D:\us-tech-quant\.venv\Lib\site-packages\pandas\_libs\algos.pyi,.venv/Lib/site-packages/pandas/_libs/algos.pyi,.venv,16379,0.016,2026-04-28T23:26:11,.pyi,.venv/lib/site-packages/pandas/_libs::algos.pyi,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PROTECTED_VENV,FALSE,,PROTECTED
D:\us-tech-quant\.venv\Lib\site-packages\pandas\_libs\arrays.cp314-win_amd64.lib,.venv/Lib/site-packages/pandas/_libs/arrays.cp314-win_amd64.lib,.venv,1996,0.002,2026-04-28T23:26:11,.lib,.venv/lib/site-packages/pandas/_libs::arrays.cp314-win_amd64.lib,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PROTECTED_VENV,FALSE,,PROTECTED
D:\us-tech-quant\.venv\Lib\site-packages\pandas\_libs\arrays.cp314-win_amd64.pyd,.venv/Lib/site-packages/pandas/_libs/arrays.cp314-win_amd64.pyd,.venv,82944,0.079,2026-04-28T23:26:11,.pyd,.venv/lib/site-packages/pandas/_libs::arrays.cp314-win_amd64.pyd,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PROTECTED_VENV,FALSE,,PROTECTED
D:\us-tech-quant\.venv\Lib\site-packages\pandas\_libs\arrays.pyi,.venv/Lib/site-packages/pandas/_libs/arrays.pyi,.venv,1208,0.001,2026-04-28T23:26:11,.pyi,.venv/lib/site-packages/pandas/_libs::arrays.pyi,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PROTECTED_VENV,FALSE,,PROTECTED
D:\us-tech-quant\.venv\Lib\site-packages\pandas\_libs\byteswap.cp314-win_amd64.lib,.venv/Lib/site-packages/pandas/_libs/byteswap.cp314-win_amd64.lib,.venv,2032,0.002,2026-04-28T23:26:11,.lib,.venv/lib/site-packages/pandas/_libs::byteswap.cp314-win_amd64.lib,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PROTECTED_VENV,FALSE,,PROTECTED
D:\us-tech-quant\.venv\Lib\site-packages\pandas\_libs\byteswap.cp314-win_amd64.pyd,.venv/Lib/site-packages/pandas/_libs/byteswap.cp314-win_amd64.pyd,.venv,39936,0.038,2026-04-28T23:26:11,.pyd,.venv/lib/site-packages/pandas/_libs::byteswap.cp314-win_amd64.pyd,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PROTECTED_VENV,FALSE,,PROTECTED
D:\us-tech-quant\.venv\Lib\site-packages\pandas\_libs\byteswap.pyi,.venv/Lib/site-packages/pandas/_libs/byteswap.pyi,.venv,423,0.000,2026-04-28T23:26:11,.pyi,.venv/lib/site-packages/pandas/_libs::byteswap.pyi,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PROTECTED_VENV,FALSE,,PROTECTED
D:\us-tech-quant\.venv\Lib\site-packages\pandas\_libs\groupby.cp314-win_amd64.lib,.venv/Lib/site-packages/pandas/_libs/groupby.cp314-win_amd64.lib,.venv,2012,0.002,2026-04-28T23:26:11,.lib,.venv/lib/site-packages/pandas/_libs::groupby.cp314-win_amd64.lib,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PROTECTED_VENV,FALSE,,PROTECTED
D:\us-tech-quant\.venv\Lib\site-packages\pandas\_libs\groupby.cp314-win_amd64.pyd,.venv/Lib/site-packages/pandas/_libs/groupby.cp314-win_amd64.pyd,.venv,1770496,1.688,2026-04-28T23:26:11,.pyd,.venv/lib/site-packages/pandas/_libs::groupby.cp314-win_amd64.pyd,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PROTECTED_VENV,FALSE,,PROTECTED
D:\us-tech-quant\.venv\Lib\site-packages\pandas\_libs\groupby.pyi,.venv/Lib/site-packages/pandas/_libs/groupby.pyi,.venv,7784,0.007,2026-04-28T23:26:11,.pyi,.venv/lib/site-packages/pandas/_libs::groupby.pyi,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PROTECTED_VENV,FALSE,,PROTECTED
D:\us-tech-quant\.venv\Lib\site-packages\pandas\_libs\hashing.cp314-win_amd64.lib,.venv/Lib/site-packages/pandas/_libs/hashing.cp314-win_amd64.lib,.venv,2012,0.002,2026-04-28T23:26:11,.lib,.venv/lib/site-packages/pandas/_libs::hashing.cp314-win_amd64.lib,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PROTECTED_VENV,FALSE,,PROTECTED
D:\us-tech-quant\.venv\Lib\site-packages\pandas\_libs\hashing.cp314-win_amd64.pyd,.venv/Lib/site-packages/pandas/_libs/hashing.cp314-win_amd64.pyd,.venv,67584,0.064,2026-04-28T23:26:11,.pyd,.venv/lib/site-packages/pandas/_libs::hashing.cp314-win_amd64.pyd,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PROTECTED_VENV,FALSE,,PROTECTED
D:\us-tech-quant\.venv\Lib\site-packages\pandas\_libs\hashing.pyi,.venv/Lib/site-packages/pandas/_libs/hashing.pyi,.venv,181,0.000,2026-04-28T23:26:11,.pyi,.venv/lib/site-packages/pandas/_libs::hashing.pyi,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PROTECTED_VENV,FALSE,,PROTECTED
D:\us-tech-quant\.venv\Lib\site-packages\pandas\_libs\hashtable.cp314-win_amd64.lib,.venv/Lib/site-packages/pandas/_libs/hashtable.cp314-win_amd64.lib,.venv,2048,0.002,2026-04-28T23:26:11,.lib,.venv/lib/site-packages/pandas/_libs::hashtable.cp314-win_amd64.lib,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PROTECTED_VENV,FALSE,,PROTECTED
D:\us-tech-quant\.venv\Lib\site-packages\pandas\_libs\hashtable.cp314-win_amd64.pyd,.venv/Lib/site-packages/pandas/_libs/hashtable.cp314-win_amd64.pyd,.venv,1604608,1.530,2026-04-28T23:26:11,.pyd,.venv/lib/site-packages/pandas/_libs::hashtable.cp314-win_amd64.pyd,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PROTECTED_VENV,FALSE,,PROTECTED
D:\us-tech-quant\.venv\Lib\site-packages\pandas\_libs\hashtable.pyi,.venv/Lib/site-packages/pandas/_libs/hashtable.pyi,.venv,8197,0.008,2026-04-28T23:26:11,.pyi,.venv/lib/site-packages/pandas/_libs::hashtable.pyi,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PROTECTED_VENV,FALSE,,PROTECTED
D:\us-tech-quant\.venv\Lib\site-packages\pandas\_libs\index.cp314-win_amd64.lib,.venv/Lib/site-packages/pandas/_libs/index.cp314-win_amd64.lib,.venv,1976,0.002,2026-04-28T23:26:11,.lib,.venv/lib/site-packages/pandas/_libs::index.cp314-win_amd64.lib,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PROTECTED_VENV,FALSE,,PROTECTED
D:\us-tech-quant\.venv\Lib\site-packages\pandas\_libs\index.cp314-win_amd64.pyd,.venv/Lib/site-packages/pandas/_libs/index.cp314-win_amd64.pyd,.venv,546816,0.521,2026-04-28T23:26:11,.pyd,.venv/lib/site-packages/pandas/_libs::index.cp314-win_amd64.pyd,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PROTECTED_VENV,FALSE,,PROTECTED
